FlightNumber,FlightDelayStatus
MCI_ORD_74372,2
LGA_FLL_92459,2
LGA_ORD_102337,2
IAH_SFO_63726,2
IAD_DFW_88609,2
LAS_MSP_83542,2
DEN_JAC_82255,2
BOI_ORD_81334,2
DEN_IAD_104721,2
EWR_ATL_67063,2
MSP_ABQ_105437,2
ATL_SFO_85528,2
DFW_DCA_78845,2
CVG_DTW_89327,2
EWR_CVG_75300,2
MSP_DFW_71201,2
HNL_SFO_58368,2
MLI_CVG_61829,2
SNA_PHX_94610,2
GSO_ATL_97109,2
ATL_IAH_86023,2
ATL_ILM_87843,2
TPA_PVD_101917,2
ONT_OAK_57890,2
HVN_CVG_83941,2
PHX_SFO_96596,2
CAE_EWR_67947,2
RDU_PHL_87404,2
HOU_LAS_81626,2
AVL_CVG_85457,2
DFW_SAT_69478,2
BDL_DFW_94206,2
EWR_DFW_104182,2
RDU_BOS_100596,2
DAY_DFW_95246,2
SFO_DEN_57021,2
BOI_SEA_60764,2
CVG_BNA_97262,2
CMH_RDU_103462,2
LGA_RIC_72449,2
IAH_ORD_76040,2
BOS_EWR_93927,2
TUL_DEN_75584,2
ALB_LAS_101761,2
MFE_DFW_71527,2
ATL_CVG_76505,2
LGA_BOS_82226,2
ATL_EWR_102364,2
PVD_CLT_67254,2
TPA_BWI_89241,2
EWR_FLL_91583,2
OAK_PDX_91005,2
MSP_BOS_102997,2
DFW_BNA_79242,2
DFW_IAH_72147,2
CID_CVG_102559,2
IAH_SNA_89542,2
DTW_EWR_87284,2
SEA_ORD_61883,2
LGB_OAK_74349,2
RSW_DEN_58129,2
MSP_ORD_70404,2
BIL_DEN_97973,2
SGF_DEN_91471,2
ATL_EWR_81011,2
ORD_OMA_81135,2
ATL_EWR_61133,2
AVL_CVG_105622,2
BTR_IAH_70491,2
MSN_MSP_93960,2
SEA_DFW_86417,2
DEN_DFW_104998,2
IAH_EWR_60777,2
SBN_CVG_89095,2
SLC_CVG_58172,2
SNA_DEN_67586,2
FAT_LAS_80495,2
PHL_MHT_86583,2
LIT_IAH_77594,2
MKE_EWR_97749,2
CLT_SJU_83799,2
SNA_PHX_74574,2
MSP_JFK_96697,2
CVG_JAX_60659,2
IAH_CRP_70521,2
LAS_SAN_69987,2
RIC_EWR_87975,2
DCA_BOS_98415,2
CAK_ATL_84249,2
IAD_EWR_67314,2
ATL_MLU_97854,2
MHT_CVG_61931,2
BHM_IAH_95915,2
IAD_HPN_88976,2
STL_ATL_89885,2
MEM_DEN_72356,2
LAS_DEN_62304,2
SFO_LAS_78827,2
PVD_BNA_74693,2
DEN_PHL_69017,2
DTW_FLL_71033,2
STL_LGA_65850,2
JFK_MCO_65420,2
MSY_HOU_70792,2
LEX_LGA_76528,2
ISP_RSW_75329,2
LGA_MDW_99984,2
ORD_MDT_88600,2
SLC_BOS_77769,2
JAX_IAD_64423,2
FWA_ATL_78789,2
ALB_ATL_70107,2
DCA_PIT_85112,2
ATL_AUS_86702,2
ROC_EWR_60444,2
TPA_DEN_103890,2
SNA_SJC_63892,2
RSW_CVG_62132,2
DEN_LAS_78776,2
PHX_LIT_83070,2
CVG_ATL_105541,2
PVD_EWR_62339,2
ATL_ROA_90280,2
BDL_CLT_66726,2
BHM_DTW_89698,2
JFK_BWI_62727,2
IAD_CLT_57541,2
MDW_TPA_70459,2
MKE_ATL_65081,2
STL_MSP_92264,2
BOS_DCA_78803,2
SNA_LAS_58446,2
MSP_COS_79356,2
BOS_EWR_62133,2
DEN_MSP_93389,2
GTF_SLC_82040,2
ATL_RIC_97769,2
ORD_SFO_74417,2
IND_ORD_93492,2
GEG_SEA_69960,2
SRQ_ATL_82731,2
MEM_CVG_68138,2
ATL_PFN_83056,2
IAH_DCA_71200,2
ORF_CVG_86947,2
ATW_CVG_92014,2
CLE_MKE_69363,2
LAX_JFK_71364,2
SJC_LAX_57274,2
BOS_LGA_94636,2
SLC_ORD_74560,2
ORD_SFO_96035,2
MCO_RDU_77033,2
MIA_LAS_81068,2
MHT_BNA_83916,2
RDU_BOS_67027,2
BDL_DFW_72135,2
MCO_DFW_71962,2
PHL_CLT_99114,2
GSO_IAD_96115,2
ORD_ALB_96235,2
CPR_DEN_88651,2
MCO_DFW_58526,2
TPA_JFK_99002,2
MDW_LGA_82756,2
ORD_SEA_99926,2
SRQ_CLT_75628,2
DEN_PHX_97438,2
MSP_EGE_68002,2
DTW_IAD_73609,2
DFW_ATL_89417,2
LAX_ATL_99774,2
DFW_SMF_66023,2
SJU_JFK_91566,2
JFK_TPA_79949,2
ORD_SAN_71222,2
STL_ORD_80423,2
JAX_CVG_77198,2
EWR_MIA_89443,2
DCA_DTW_89379,2
DEN_SJC_99032,2
MCO_PHL_85378,2
ROC_ATL_81841,2
SMF_LAX_89863,2
OMA_ORD_61366,2
JFK_BUF_82502,2
BWI_PHX_81778,2
DEN_CID_79277,2
DCA_MSP_82349,2
LGA_CAE_71400,2
DFW_MSP_104055,2
ATL_MEI_88239,2
BHM_BWI_73374,2
SFO_HNL_72860,2
LAN_MSP_92483,2
ATL_SRQ_77415,2
MCO_BOS_61568,2
ABE_DTW_90911,2
LAX_DFW_80120,2
MDW_ATL_102313,2
DCA_LGA_99644,2
PHX_IAH_102160,2
PIT_CLT_94879,2
IAH_CLE_92040,2
JFK_SAV_75125,2
DFW_LAX_95854,2
MCO_DTW_69194,2
IAH_MSP_88501,2
JFK_DEN_101903,2
ATL_AUS_105402,2
BIL_SLC_76419,2
DFW_DTW_84869,2
IAH_SLC_67101,2
SLC_LAX_95737,2
DEN_FAT_58515,2
SGF_DFW_61457,2
SDF_DFW_82864,2
LGA_DTW_73130,2
IAH_LAX_104461,2
ORD_IAD_90700,2
TPA_ATL_67339,2
CLT_FLL_83063,2
BDL_PHL_87426,2
MDW_MSP_78071,2
BNA_DEN_100782,2
LGB_BOS_82904,2
STL_DTW_86302,2
BZN_SLC_57448,2
HOU_BHM_62396,2
MLB_JFK_89894,2
MDW_OAK_77064,2
FNT_RSW_64814,2
SJC_SAN_94974,2
SLC_ATL_83458,2
BOS_DFW_68795,2
ATL_ROC_81094,2
BHM_LGA_83693,2
LAX_IAD_70448,2
BOS_DCA_81123,2
DTW_LGA_83510,2
ORD_CLE_104169,2
DTW_ORD_85907,2
JAX_ORD_85850,2
ORD_AUS_102567,2
LAX_PDX_66529,2
LAS_CLE_81681,2
DEN_MCI_62873,2
GSO_ATL_70362,2
SDF_ATL_78769,2
MDW_RDU_83064,2
DTW_ATL_97730,2
JFK_SAN_84389,2
SLC_SBA_102833,2
MKE_CVG_63955,2
JFK_LAX_63875,2
SYR_CLT_60495,2
SMF_MSP_72337,2
JFK_LGB_63000,2
BOS_ATL_80939,2
SNA_PHX_104353,2
CVG_DTW_61920,2
ORF_DTW_58388,2
DFW_LAX_103901,2
MAF_ABQ_71225,2
DCA_IND_78214,2
ATL_FLL_70537,2
MCO_STL_67886,2
AUS_ATL_70400,2
DEN_ABQ_81424,2
DFW_MKE_68498,2
PNS_TPA_58300,2
SMF_IAH_104491,2
MLU_ATL_98181,2
FAT_SLC_70663,2
LIT_IAH_57619,2
MSP_MCO_102333,2
EWR_SJU_63454,2
LGA_ATL_58662,2
DFW_MFE_62032,2
IAH_SMF_99842,2
ATL_DCA_83913,2
DFW_HOU_80160,2
LAS_DFW_58349,2
PHX_SEA_61652,2
SLC_RAP_80494,2
BOS_ATL_67700,2
DTW_PHX_74517,2
DCA_MSY_102673,2
IAH_SFO_99295,2
DTW_GSO_96045,2
LGA_ATL_57395,2
DTW_LGA_99056,2
DFW_SJU_81221,2
DFW_BOS_77925,2
CLE_DFW_89547,2
BDL_ORD_88336,2
HOU_JAN_81592,2
SLC_COD_96091,2
IAH_OKC_57094,2
AGS_ATL_101339,2
MDW_MSP_93788,2
JAN_IAH_64089,2
LGB_JFK_94714,2
PBI_CLT_96536,2
MDT_DTW_80355,2
ORD_DFW_69191,2
MSP_CVG_56991,2
BWI_BUF_64129,2
GRR_CVG_86232,2
ATL_CLT_78844,2
SFO_LAX_104049,2
DFW_STL_99555,2
IAH_CVG_88788,2
LBB_DAL_57955,2
ALB_BWI_88028,2
SAN_IAH_105021,2
HSV_EWR_92167,2
ORD_LAS_77659,2
SBP_SFO_74927,2
SLC_OMA_85956,2
PHL_RIC_59560,2
CVG_GSP_92008,2
DCA_LGA_93909,2
LAX_SMF_99808,2
IAH_DCA_101471,2
SLC_ORD_62322,2
RDU_MIA_62817,2
PHL_JFK_103799,2
ORF_ATL_70335,2
CVG_STL_77502,2
DEN_ONT_67321,2
BUF_PHL_85728,2
DEN_BUR_72997,2
GTR_ATL_83479,2
BDL_CLT_71680,2
ATL_ORD_61574,2
LAX_DFW_62693,2
LAS_AUS_104924,2
PNS_CVG_87620,2
MSY_CVG_57124,2
MDW_MSP_65030,2
PIT_PHX_63963,2
TOL_CVG_91535,2
CMH_MSP_98977,2
DTW_ORD_89426,2
SBN_CLE_98216,2
SNA_DEN_83464,2
LEX_CLE_81382,2
HOU_FLL_58232,2
PDX_SFO_67093,2
PHL_PVD_75635,2
BWI_IND_65231,2
ATL_PHF_85025,2
PHL_DFW_87829,2
JFK_PIT_105040,2
TUL_ORD_96297,2
PVD_PHL_94687,2
LGA_STL_76067,2
ATL_BTR_84147,2
CRW_IAH_74428,2
EWR_MIA_79986,2
BOS_DCA_102215,2
CMH_MIA_72288,2
MCO_DFW_89735,2
MCO_DTW_80087,2
ATL_ORD_90986,2
FAT_LAX_101778,2
STL_DFW_84908,2
BOS_DFW_70486,2
DEN_FAR_90940,2
MSP_GFK_73735,2
IAD_EWR_102411,2
CVG_GSP_57718,2
IAD_GSP_89545,2
PHL_ATL_85426,2
DFW_ORD_62311,2
IND_RSW_100074,2
DEN_SLC_84518,2
BWI_BOS_64052,2
RNO_SFO_78687,2
SFO_SBA_80646,2
ATL_CAK_93541,2
LGA_CHS_70179,2
DCA_BHM_100104,2
TUL_DFW_88021,2
IAH_CMH_100516,2
ATL_TUL_90499,2
JFK_BOS_82524,2
BOS_LGA_57095,2
CVG_COS_77902,2
MSP_MDW_91553,2
BOS_PIT_67989,2
IAH_LAS_72429,2
LGA_MSP_79162,2
ORD_AUS_64000,2
PHL_IAH_82715,2
LAX_JFK_91798,2
SAT_DFW_84840,2
ORD_IAD_91539,2
IAH_RSW_101992,2
TPA_CVG_85088,2
LGA_RDU_70586,2
CVG_MDT_63391,2
ATL_CHS_73042,2
BOS_PHL_84115,2
RNO_MSP_87794,2
ORD_PHL_68342,2
BNA_ORD_105676,2
SLC_ATL_95997,2
CLE_ISP_68562,2
MKE_DTW_76854,2
MSP_IND_85703,2
JFK_MSY_89896,2
ORD_DFW_87909,2
LIT_DAL_94280,2
CLE_ORF_65933,2
EWR_RSW_72690,2
JFK_LAX_95345,2
BTV_ORD_71414,2
MDW_PHL_100735,2
ATL_PHX_89841,2
SJC_ATL_83535,2
ATL_PHL_83213,2
XNA_ORD_78289,2
IND_DFW_81959,2
ATL_DEN_63829,2
DEN_OMA_80371,2
MSP_BNA_62789,2
PWM_LGA_70180,2
BOS_DCA_74447,2
MSP_TPA_68825,2
MSP_ORD_104291,2
ONT_PHX_82615,2
MSP_SFO_62161,2
DFW_ORD_82138,2
SLC_OKC_99305,2
MCO_JFK_82860,2
BRO_IAH_75040,2
RSW_BDL_91375,2
LGA_MHT_84594,2
DTW_IND_71887,2
ATL_ABQ_64961,2
ORD_PDX_83270,2
CVG_DSM_76265,2
RDU_PHL_91990,2
TPA_HSV_87130,2
DFW_CRP_85353,2
PHX_LAX_59907,2
ATL_MSY_98728,2
CLT_PHX_60470,2
MCO_ORD_94850,2
ATL_ORF_63928,2
LAX_ORD_98072,2
MSY_JFK_69777,2
SAT_DFW_61333,2
PHX_CLE_80728,2
LEX_CLE_66285,2
JFK_SJU_105489,2
BWI_MCO_66658,2
MDW_SFO_101866,2
IAD_DFW_69452,2
SLC_SJC_95488,2
ORD_DTW_97023,2
EUG_DEN_81144,2
BZN_SLC_105627,2
DFW_SAT_104916,2
PDX_DFW_69819,2
DFW_SAN_62421,2
CMH_DCA_67448,2
ORD_PHX_99845,2
MCO_MSP_99303,2
HSV_DFW_102674,2
MCO_BNA_85379,2
MCO_EWR_79814,2
ATL_CLT_63204,2
IAD_CRW_68927,2
OAK_SNA_95649,2
BOS_PHL_92547,2
IAH_SEA_83821,2
CVG_XNA_83328,2
DEN_SNA_79181,2
ORD_BDL_71644,2
LGA_RDU_89296,2
IAH_IAD_85032,2
ORD_LAX_91085,2
ATL_PFN_97277,2
SDF_JFK_87846,2
MCO_MCI_68249,2
EWR_MHT_67576,2
LGA_MSP_66184,2
LGA_ORD_60008,2
BTR_MEM_70150,2
SLC_IAH_62198,2
PDX_DEN_67245,2
ATL_LAX_76652,2
ORD_BOS_88730,2
ATL_GTR_101127,2
ORD_MBS_94295,2
PDX_SLC_78951,2
ATL_SAT_81458,2
TVC_ORD_75931,2
DFW_CMH_70947,2
ELP_AUS_103943,2
CLT_CMH_61564,2
HOU_ELP_82939,2
PHL_JFK_66387,2
MKE_CVG_88311,2
CVG_RIC_74991,2
SJU_ORD_101547,2
BHM_BWI_78135,2
MCO_CMH_57923,2
EWR_PHX_75079,2
ONT_SLC_74516,2
IAH_ELP_83876,2
RSW_ATL_68906,2
SNA_SEA_85295,2
HOU_MCO_77328,2
MDW_OAK_82023,2
BNA_ATL_67140,2
DFW_ONT_104703,2
CMH_MIA_72294,2
PHX_DEN_61227,2
SAN_DEN_85944,2
CRW_IAH_59277,2
FSD_ORD_75523,2
BDL_PHL_69442,2
PVD_IAD_69809,2
BOI_SLC_62790,2
DEN_GEG_99567,2
EWR_ORD_67983,2
CVG_ERI_57196,2
SAT_ATL_65818,2
BOS_RDU_82208,2
SAT_DTW_88650,2
ATL_TUL_65426,2
CID_ORD_103861,2
CVG_IAH_101799,2
CLT_MCO_85844,2
GTF_SLC_71233,2
LAS_CVG_68865,2
IAH_PIT_104828,2
ONT_SMF_80424,2
PHX_OAK_77325,2
ORD_DEN_98439,2
ATL_CRW_93835,2
SAV_JFK_85169,2
ONT_SJC_68054,2
IAH_PNS_59096,2
DFW_CVG_85397,2
IAH_ELP_59910,2
DTW_LGA_76642,2
LGA_CAE_96337,2
ONT_OAK_88477,2
PHX_BUR_69431,2
SAT_IAH_95496,2
SLC_OMA_96657,2
MSP_ORD_74094,2
LGA_TPA_90874,2
FSM_DFW_89528,2
LGA_BOS_88343,2
DEN_SEA_61913,2
MCI_ORD_65910,2
CVG_CLE_75872,2
PIT_CVG_63544,2
CHS_PHL_77504,2
ATL_RIC_67357,2
DCA_ATL_75730,2
MEM_LGA_89762,2
DTW_BWI_97734,2
SJC_SLC_69288,2
GTF_DEN_98387,2
ORD_CLT_64581,2
LGA_CLT_65057,2
RDU_LGA_91725,2
LAX_ATL_69547,2
MCO_IND_101785,2
CHS_JFK_61172,2
CAE_ATL_82899,2
ORD_AUS_90854,2
MIA_ORD_85249,2
EWR_MCO_97014,2
ATL_MEI_86649,2
MCO_HOU_65782,2
OAK_BUR_97032,2
ORD_LIT_75945,2
ATL_SAV_87146,2
ONT_SLC_57857,2
CLT_SYR_57627,2
DFW_CLE_73237,2
FCA_SLC_56856,2
IAH_JAX_58343,2
PVD_PHL_92389,2
IAH_MCO_92068,2
ATL_BWI_94543,2
LAX_SFO_71240,2
SGF_ORD_103760,2
LAX_TUS_74442,2
CVG_SEA_71880,2
BNA_IAD_58286,2
ATL_CHS_89273,2
IAD_PHX_85273,2
DFW_GRR_84342,2
BOS_BWI_91288,2
SLC_SEA_62951,2
GSO_BOS_60900,2
CVG_MSP_80290,2
ORD_EWR_94668,2
ANC_SEA_70396,2
DTW_SDF_68640,2
DEN_ELP_77428,2
MCO_BWI_68247,2
MCO_MEM_70802,2
LAX_LAS_97059,2
SFO_MSP_89852,2
EWR_MEM_62342,2
MLI_DEN_70253,2
IAH_JAN_72265,2
DEN_LGA_73463,2
IAH_ORD_80146,2
IAH_PIT_71009,2
MDW_SDF_69529,2
IAH_ANC_75732,2
PBI_ATL_102917,2
CVG_EWR_61222,2
BTV_IAD_87508,2
BUR_PHX_75341,2
SFO_PHX_68786,2
JFK_FLL_66836,2
ORD_LAX_80694,2
SMF_LAS_77089,2
DTW_BNA_67547,2
IAH_ATL_65451,2
MSP_DTW_104132,2
JAX_CVG_59024,2
BOS_PHL_95175,2
IAH_GPT_59694,2
ORD_LGA_77400,2
BOS_RDU_100115,2
IAH_BNA_66340,2
BDL_MCO_92780,2
ANC_SCC_62899,2
DFW_PHX_104365,2
CMI_DFW_66446,2
ATL_CRP_93568,2
LGB_IAD_62765,2
DCA_ORD_68385,2
CHS_LGA_76304,2
BOS_EWR_103440,2
ATL_AVL_75308,2
DEN_ORD_70923,2
ORD_SGF_103698,2
CLE_MSP_75155,2
SJC_IAH_58427,2
HOU_BWI_92754,2
ATL_LAS_90629,2
MSP_LGA_97421,2
DFW_CVG_59702,2
DFW_CLT_67626,2
MSP_EWR_100961,2
ATL_ORD_77119,2
FSD_ORD_104497,2
ATL_SJC_71433,2
GRR_CVG_57783,2
IAH_MFE_94567,2
IAH_BWI_70101,2
FAR_ORD_99310,2
ORF_ATL_69125,2
ORF_EWR_102605,2
OAK_SAN_100199,2
TUS_ATL_59541,2
LGA_DCA_85568,2
PWM_ATL_69690,2
SEA_SFO_61192,2
DTW_BNA_64636,2
IAH_BNA_66122,2
PHL_BOS_91272,2
OAK_LAX_104850,2
SLC_BOI_96352,2
STL_PHX_84683,2
DTW_FLL_81639,2
LAS_SJC_95096,2
IAH_DEN_66803,2
DCA_BOS_98804,2
ABQ_DFW_57280,2
OAK_PHX_83004,2
SLC_MSO_87075,2
DCA_ORD_86493,2
CHS_DCA_76637,2
MCI_DTW_60140,2
BNA_MDW_92243,2
TUL_EWR_91137,2
MLU_ATL_83174,2
LAX_SLC_91184,2
SLC_MSP_77725,2
XNA_DFW_66738,2
CID_CVG_59117,2
AUS_DFW_69012,2
MSP_MDW_99177,2
DEN_MSP_56810,2
LAS_PHX_74360,2
IAD_CLE_83084,2
MFE_DFW_63916,2
ORD_PDX_74139,2
STX_MIA_93306,2
EWR_PHL_92708,2
MSP_ATL_88781,2
SFO_DEN_60747,2
SLC_MSO_97183,2
MSP_IAH_90494,2
DEN_SEA_72857,2
DTW_RDU_75059,2
DEN_MCI_65887,2
MDW_ATL_62835,2
IAH_STL_96466,2
ATL_BWI_78931,2
CMH_BWI_76248,2
IAH_TYS_71512,2
DFW_TPA_96341,2
ATL_GPT_95712,2
GSP_ATL_90447,2
DFW_MAF_63318,2
IAD_SFO_85996,2
CVG_JAX_70501,2
PHF_ATL_101965,2
OAK_LAX_89477,2
EWR_ATL_67634,2
ORF_CVG_100432,2
LAX_OAK_102104,2
ACV_SFO_60408,2
ORD_SAT_64873,2
ATL_DFW_78032,2
MHT_CVG_78130,2
BOS_ORD_68097,2
BOS_DEN_86044,2
SAN_PHX_80579,2
SEA_JFK_94201,2
ORD_FSD_92795,2
LGB_SEA_83548,2
TVC_DTW_78193,2
ATL_DCA_97633,2
LEX_LGA_96317,2
ATL_GPT_60650,2
HNL_ORD_67902,2
CVG_SNA_59388,2
LGA_ORD_99654,2
FLL_BDL_85911,2
SLC_OAK_69022,2
LGA_DFW_86793,2
BOS_FLL_101708,2
PDX_ABQ_96491,2
ATL_PIA_105177,2
IAD_DFW_75538,2
HPN_CLE_90613,2
TPA_DEN_77648,2
ATL_CAK_91435,2
DEN_IAD_60526,2
ILM_ATL_77897,2
DFW_TUL_94562,2
SLC_EUG_85640,2
DTW_MHT_75013,2
OKC_EWR_87878,2
IAD_BNA_83400,2
LAX_SJC_74576,2
TPA_BWI_63791,2
CVG_LGA_89124,2
BWI_MEM_94664,2
ORD_OAK_57507,2
COD_SLC_81505,2
ORD_IAH_71035,2
IAD_MLB_103604,2
MHT_TPA_79794,2
IAD_ORD_83191,2
DCA_BOS_96898,2
DEN_AUS_75794,2
RDU_MCO_95375,2
SRQ_CVG_61870,2
OAK_LAX_88568,2
MEI_ATL_85993,2
PHL_TPA_84203,2
IAD_BOS_98290,2
DCA_BOS_102438,2
DEN_CLT_80804,2
CVG_AUS_64360,2
EWR_SJU_104376,2
MDW_PHL_64549,2
FCA_SLC_103296,2
IND_MCO_76193,2
IND_TPA_87823,2
AUS_ATL_94058,2
MSP_JFK_79289,2
TUL_STL_57515,2
PBI_LGA_102426,2
SFO_MEM_100772,2
JFK_TPA_71413,2
TPA_CLT_102508,2
OAK_SAN_85520,2
MSY_OAK_60274,2
CVG_JAX_103278,2
CHS_ATL_104704,2
ABE_CLE_90600,2
DEN_LAS_88164,2
JAX_PHL_78277,2
CVG_PBI_83347,2
HPN_ORD_96262,2
MSP_DEN_74052,2
EUG_SLC_72130,2
FAT_DFW_103039,2
ABQ_MCO_105250,2
IND_PHX_57028,2
HPN_ATL_60432,2
DEN_FSD_95249,2
SEA_CVG_80969,2
LGA_BOS_59146,2
PIT_PHL_78673,2
ORD_MSP_92052,2
LAS_LIT_71580,2
DTW_LGA_93961,2
LAS_MDW_102118,2
BOS_CLE_101244,2
DEN_MCO_97010,2
EUG_SLC_100329,2
LIT_DFW_59456,2
PHX_ELP_59548,2
ORD_ROC_92145,2
SJU_MCO_65007,2
DTW_PHL_105278,2
EWR_MEM_89541,2
IAH_PNS_105049,2
SBN_CVG_69430,2
OAK_SAN_56962,2
DTW_LGA_104598,2
MCO_DFW_102330,2
CVG_OKC_89211,2
ATL_RIC_104226,2
OMA_ORD_86370,2
ISP_BWI_74411,2
ORD_CID_65525,2
MHT_TPA_69374,2
PIT_LAS_81887,2
DCA_MEM_78118,2
LAS_IND_90564,2
MSP_BOS_70641,2
MCO_DTW_63264,2
ATL_EVV_103060,2
PWM_CVG_77104,2
IAH_IND_72146,2
BTR_ATL_92940,2
PVD_ORD_72849,2
MCO_BDL_96359,2
IAH_DFW_76129,2
LGA_CLT_92855,2
ATL_ROC_82785,2
RDU_CVG_61563,2
RIC_ORD_69670,2
BHM_CVG_101073,2
ROC_DTW_102579,2
MDW_CLE_69526,2
LIT_CVG_81050,2
MSP_EWR_57230,2
PHL_BOS_91337,2
TPA_BDL_63343,2
PHL_LAS_100602,2
DFW_DCA_86022,2
TYS_DFW_70138,2
DEN_ABQ_81495,2
TYS_DFW_87220,2
DEN_SLC_69098,2
ORD_CVG_71046,2
CVG_HSV_76545,2
DTW_PHL_95896,2
BNA_PHX_60638,2
LAS_DEN_99241,2
MCI_ATL_95038,2
LAX_SBP_89797,2
SJC_SBA_78577,2
ATL_CMH_65532,2
SFO_ACV_88529,2
DCA_ATL_98010,2
RIC_ATL_63379,2
CVG_GRR_68675,2
MSP_IAH_78371,2
IAH_DEN_65480,2
SAV_CVG_91384,2
IAD_ORD_72726,2
SLC_SAN_65212,2
STL_PHX_85761,2
SNA_STL_71384,2
DFW_BWI_95648,2
JFK_MLB_92368,2
LEX_ATL_60153,2
CVG_ORD_65869,2
BHM_DFW_58077,2
IAH_PBI_84974,2
ANC_MSP_93302,2
ATL_CLT_96195,2
OAK_BUR_79787,2
DFW_DEN_88374,2
ORD_PHX_103148,2
DEN_MIA_78707,2
DTW_ORD_65606,2
MIA_EWR_83929,2
DCA_BOS_79746,2
AUS_ORD_77673,2
SAN_OAK_94198,2
MCI_SEA_102115,2
LGA_DCA_76890,2
SEA_SFO_82257,2
BWI_ATL_80189,2
CAK_ATL_66925,2
DFW_BHM_77098,2
IAD_ATL_93146,2
SMF_MSP_68254,2
EUG_SLC_79287,2
PHX_EWR_86866,2
DFW_HSV_91268,2
ATL_ORF_96942,2
FLL_DFW_92282,2
JAX_BWI_84893,2
PHL_BOS_94855,2
LAX_CVG_89280,2
ATL_TRI_104205,2
SNA_PHX_95135,2
LGA_JAX_61748,2
BHM_LGA_66111,2
ATL_CLE_70974,2
LAX_DEN_97315,2
STL_DFW_57372,2
CLT_IAD_81956,2
CVG_CID_66019,2
ELP_DAL_93221,2
LAX_SMF_101099,2
MCI_DTW_63562,2
ABQ_PHX_58124,2
OMA_DEN_63001,2
MDW_PHX_85374,2
BOS_MCO_102684,2
CAK_LGA_102441,2
PIT_BOS_63992,2
DEN_LAX_58572,2
CHA_CVG_90081,2
SDF_CLE_65744,2
SEA_SMF_91372,2
EWR_ROC_99834,2
JFK_BOS_93185,2
CLE_ATL_73982,2
DFW_JAN_104293,2
LAX_PHX_84962,2
DFW_DCA_87938,2
ATL_AUS_60103,2
RSW_STL_90742,2
BNA_JFK_57212,2
MSP_EWR_93669,2
SNA_SFO_71974,2
DFW_CVG_87407,2
SLC_CVG_68056,2
SNA_ORD_73484,2
SAV_ORD_84912,2
DTW_ORD_80658,2
MDW_DTW_100245,2
IAH_SLC_103787,2
JAX_BOS_79793,2
ATL_MCI_103549,2
DFW_CLL_86292,2
BDL_MDW_71126,2
LAS_BUR_75825,2
ATL_IAD_88362,2
JAX_DCA_98149,2
SLC_LAS_86259,2
CRP_ATL_57544,2
MCO_ATL_97743,2
CVG_MSP_65236,2
JFK_RDU_101480,2
TUS_DEN_75913,2
DCA_BOS_68805,2
SJC_LAX_86745,2
JAX_ATL_97815,2
ORD_DEN_72589,2
DTW_PHX_73556,2
DEN_DTW_61822,2
GRR_IAH_78485,2
JFK_ROC_100843,2
DCA_IAH_73202,2
ATL_GRR_95094,2
ORD_ICT_104454,2
MSP_LGA_61839,2
CVG_RIC_100092,2
SEA_CVG_72285,2
COS_ORD_70434,2
TPA_DFW_60262,2
AEX_ATL_76366,2
DFW_MCO_92978,2
SNA_SLC_90374,2
LAX_HNL_72555,2
BWI_CLT_97534,2
PDX_PHX_76629,2
SAN_DFW_67163,2
PHX_BWI_73224,2
DFW_MCI_102014,2
TUS_DEN_65771,2
ATL_MCI_69588,2
LAX_SBP_72191,2
EWR_RDU_61655,2
DFW_RDU_74696,2
EWR_MSP_76835,2
PHX_SNA_91627,2
RDU_MIA_70848,2
DAY_ATL_73495,2
MSP_MSY_57575,2
MEM_LGA_61808,2
DFW_CLT_99642,2
CLE_MDW_99242,2
PHL_MDW_75269,2
AMA_DAL_93439,2
BHM_LGA_60087,2
BUF_JFK_68075,2
GJT_SLC_71211,2
MEM_DEN_87574,2
EWR_DTW_93207,2
ATL_ABQ_101737,2
SAN_DTW_101524,2
OMA_ORD_92639,2
SEA_SMF_80213,2
JFK_RDU_98835,2
BWI_MSY_82915,2
IAH_SNA_82568,2
JAX_DFW_104391,2
DEN_AUS_67643,2
LGA_DCA_76379,2
MEM_DFW_65149,2
MCO_PHL_87274,2
CVG_MIA_77484,2
SFO_IAH_100333,2
PHL_LAX_59250,2
IAH_MCO_72437,2
LAS_BOS_63504,2
BRO_IAH_98355,2
MDW_MSP_90466,2
TYS_CVG_87126,2
RDU_BOS_69814,2
BNA_CVG_60299,2
OKC_ORD_102991,2
PBI_PHL_105274,2
ORD_PHX_84875,2
PDX_ANC_91311,2
DSM_CVG_84593,2
DTW_CLT_82552,2
FNT_ATL_59977,2
CVG_ATL_57115,2
DAY_ATL_56940,2
MEM_LGA_87661,2
CVG_ABE_71587,2
DTW_PHX_82308,2
CLT_ORD_88821,2
ATL_ATW_72620,2
CVG_ORF_66129,2
DFW_PIT_98730,2
SEA_MSP_89235,2
ATL_SLC_101378,2
CLT_JAX_94741,2
ATL_CLT_61639,2
SFO_EWR_81392,2
PBI_PHL_85287,2
IAH_MSY_72111,2
DSM_CVG_60869,2
TPA_CLE_91842,2
SBN_ATL_61043,2
MSP_ONT_58934,2
LAS_ORD_74373,2
CVG_GRR_92824,2
ATW_ATL_80485,2
MCO_BWI_104029,2
FLL_IND_80081,2
ORD_MSP_67064,2
CHS_PHL_81980,2
ORF_ATL_99208,2
OAK_SAN_76639,2
TUS_LAS_88790,2
